path,bytes,classification,reason,action
evidence/20260724T225447Z/G04_PERFORMANCE/report.md,667,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G04_PERFORMANCE/result.json,1227,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G05_LIVE_AI/provider_contract_tests.log,309,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G05_LIVE_AI/report.md,758,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G05_LIVE_AI/result.json,1660,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G05_LIVE_AI/secret_scan.log,135,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G06_RECOVERY/recovery_tests.log,191,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G06_RECOVERY/report.md,652,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G06_RECOVERY/result.json,1312,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G07_INTELLIGENCE/intelligence_tests.log,341,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G07_INTELLIGENCE/report.md,698,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G07_INTELLIGENCE/result.json,1602,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G08_REVENUE/billing_tests.log,222,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G08_REVENUE/report.md,587,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G08_REVENUE/result.json,1275,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G09_GLOW/glow_tests.log,222,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G09_GLOW/report.md,642,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G09_GLOW/result.json,1513,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G10_SYSTEMS/report.md,628,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G10_SYSTEMS/result.json,1355,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G10_SYSTEMS/systems_tests.log,258,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G11_LANGUAGE/report.md,725,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G11_LANGUAGE/result.json,1464,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G11_LANGUAGE/translation_tests.log,185,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G12_COMMUNITY/community_tests.log,243,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G12_COMMUNITY/report.md,730,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G12_COMMUNITY/result.json,1611,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G13_GROUP_RESEARCH/group_research_tests.log,258,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G13_GROUP_RESEARCH/report.md,617,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G13_GROUP_RESEARCH/result.json,1342,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G14_PROJECTS/project_tests.log,396,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G14_PROJECTS/report.md,628,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G14_PROJECTS/result.json,1492,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G15_SCALE_OPS/ops_tests.log,266,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G15_SCALE_OPS/report.md,695,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G15_SCALE_OPS/result.json,1514,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G16_FULL_RELEASE/report.md,849,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T225447Z/G16_FULL_RELEASE/result.json,1577,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G02_AUTH/auth_backend_tests.log,214,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G02_AUTH/browser_suite.log,1787,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G02_AUTH/report.md,593,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G02_AUTH/result.json,1587,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/browser_suite.log,25778,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/control_matrix_fresh.log,161,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/control_matrix_regen.log,740,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/no_broken_controls.log,222,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/report.md,790,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/result.json,2547,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G03_V197/v197_integrity.log,1001,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G05_LIVE_AI/live_two_turn_proof.log,630,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G05_LIVE_AI/provider_contract_tests.log,309,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G05_LIVE_AI/report.md,567,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G05_LIVE_AI/result.json,1580,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T234034Z/G05_LIVE_AI/secret_scan.log,135,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T235150Z/G05_LIVE_AI/live_two_turn_proof.log,938,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T235150Z/G05_LIVE_AI/provider_contract_tests.log,309,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T235150Z/G05_LIVE_AI/report.md,573,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T235150Z/G05_LIVE_AI/result.json,1627,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
evidence/20260724T235150Z/G05_LIVE_AI/secret_scan.log,135,ARCHIVE_EXTERNAL,historical run evidence is useful but should not inflate the release tree,archive then remove from release branch
infra/scripts/auth-runtime-browser-proof.mjs,5026,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/boot-smoke.sh,2375,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/bootstrap-dev.sh,8573,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/check-v197-integrity.sh,370,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/configure-openai-local.sh,2060,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dev-backup.sh,574,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dev-doctor.sh,2480,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dev-restore.sh,889,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dr-backup.sh,1959,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dr-drill.sh,3752,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/dr-restore.sh,2388,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/live-talk-two-turn-proof.mjs,4597,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/logs-nur.sh,461,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/nur-gate.sh,18351,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/open-nur.sh,275,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/openai-smoke-local.sh,5435,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/openai-ui-smoke.mjs,8912,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/package-bootable.sh,4304,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/presentation-recovery.sh,2992,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/release-gate.sh,3100,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/release-naming-scan.sh,1802,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/run-webkit-proof.sh,2586,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/secret-scan.sh,1711,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/seed-commercial-beta-demo.sh,1315,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/seed-demo-nur.sh,29807,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/start-nur.sh,2724,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/status-nur.sh,1944,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/stop-nur.sh,2185,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/scripts/validate-openai-local.sh,1409,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
infra/tests/boot-openai-contract.test.sh,807,KEEP_TEST,executable product or release proof,retain
infra/tests/configure-openai-local.test.sh,1808,KEEP_TEST,executable product or release proof,retain
infra/tests/validate-openai-local.test.sh,2097,KEEP_TEST,executable product or release proof,retain
package-lock.json,66620,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
package.json,898,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
packages/shared-types/package.json,128,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
packages/shared-types/src/index.ts,794,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
packages/shared-types/tsconfig.json,156,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
proof/sol-living-v197/00g-v197-bodoni-holographic-rainbow-wordmark.png,1145004,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v10-six-systems/entry.png,449288,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v10-six-systems/journal-scroll.png,1006746,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v10-six-systems/journal.png,1636017,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v10-six-systems/systems.png,1624417,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v10-six-systems/talk-scroll.png,1010670,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v10-six-systems/talk.png,1719087,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-baseline/baseline-metrics.json,152,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-baseline/systems-1920x1080.png,1537866,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-baseline/systems-390x844.png,358503,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/binding-diagnostic.json,1319,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/v197-cinematic-stage.css,4374,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/v8-baseline-fps.spec.ts,3625,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/v8-cinematic-systems.spec.ts,7722,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/DataBinding.ts,3780,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/MotionController.ts,5097,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/NURVisualRuntime.ts,14945,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/QualityTier.ts,4058,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/SceneOrchestrator.ts,14905,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/materials/SpriteAtlas.ts,5145,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/objects/DepthField.ts,4716,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/objects/NeuralCloud.ts,15642,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/scenes/SystemsScene.ts,14363,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/frozen-visual-runtime/visual/tests/visualRuntime.test.ts,19190,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/slice1-metrics.json,406,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/systems-1024x768.png,808147,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-candidate/systems-1366x768.png,1029488,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-candidate/systems-1440x900.png,1246694,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-candidate/systems-1920x1080.png,1720192,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
proof/v8-candidate/systems-360x800.png,347416,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/systems-390x844.png,382287,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/systems-430x932.png,450340,KEEP_SMALL_PROOF,curated bounded visual proof,retain
proof/v8-candidate/systems-768x1024.png,755735,ARCHIVE_EXTERNAL,large visual proof belongs outside the durable source tree,archive then remove from release branch
scripts/check-v197-integrity.ts,1816,KEEP_PRODUCT,runtime source migration configuration or operations code,retain
